"population_id","year","abundance","Trend","geometry"
14396,2000,"0.249","Fluctuating",c(-97.404876, 55.443204)
14396,2001,"0.219","Fluctuating",c(-97.404876, 55.443204)
14396,2002,"0.297","Fluctuating",c(-97.404876, 55.443204)
14396,2003,"0.3","Fluctuating",c(-97.404876, 55.443204)
14396,2004,"0.285","Fluctuating",c(-97.404876, 55.443204)
14396,2005,"0.349","Fluctuating",c(-97.404876, 55.443204)
14396,2006,"0.325","Fluctuating",c(-97.404876, 55.443204)
14396,2007,"0.307","Fluctuating",c(-97.404876, 55.443204)
14396,2008,"0.265","Fluctuating",c(-97.404876, 55.443204)
14396,2009,"0.292","Fluctuating",c(-97.404876, 55.443204)
14396,2010,"0.363","Fluctuating",c(-97.404876, 55.443204)
14396,2011,"0.269","Fluctuating",c(-97.404876, 55.443204)
14396,2012,"0.318","Fluctuating",c(-97.404876, 55.443204)
14396,2013,"0.286","Fluctuating",c(-97.404876, 55.443204)
14396,2014,"0.306","Fluctuating",c(-97.404876, 55.443204)
14433,1970,"0.766","Fluctuating",c(-114.807219, 55.142948)
14433,1971,"0.701","Fluctuating",c(-114.807219, 55.142948)
14433,1972,"1.03","Fluctuating",c(-114.807219, 55.142948)
14433,1973,"0.882","Fluctuating",c(-114.807219, 55.142948)
14433,1974,"0.522","Fluctuating",c(-114.807219, 55.142948)
14433,1975,"0.593","Fluctuating",c(-114.807219, 55.142948)
14433,1976,"0.709","Fluctuating",c(-114.807219, 55.142948)
14433,1977,"0.544","Fluctuating",c(-114.807219, 55.142948)
14433,1978,"0.641","Fluctuating",c(-114.807219, 55.142948)
14433,1979,"0.621","Fluctuating",c(-114.807219, 55.142948)
14433,1980,"0.497","Fluctuating",c(-114.807219, 55.142948)
14433,1981,"0.457","Fluctuating",c(-114.807219, 55.142948)
14433,1982,"0.52","Fluctuating",c(-114.807219, 55.142948)
14433,1983,"0.519","Fluctuating",c(-114.807219, 55.142948)
14433,1984,"0.429","Fluctuating",c(-114.807219, 55.142948)
14433,1985,"0.371","Fluctuating",c(-114.807219, 55.142948)
14433,1986,"0.705","Fluctuating",c(-114.807219, 55.142948)
14433,1987,"0.668","Fluctuating",c(-114.807219, 55.142948)
14433,1988,"0.406","Fluctuating",c(-114.807219, 55.142948)
14433,1989,"0.626","Fluctuating",c(-114.807219, 55.142948)
14433,1990,"0.414","Fluctuating",c(-114.807219, 55.142948)
14433,1991,"0.348","Fluctuating",c(-114.807219, 55.142948)
14433,1992,"0.347","Fluctuating",c(-114.807219, 55.142948)
14433,1993,"0.334","Fluctuating",c(-114.807219, 55.142948)
14433,1994,"0.616","Fluctuating",c(-114.807219, 55.142948)
14433,1995,"0.399","Fluctuating",c(-114.807219, 55.142948)
14433,1996,"0.34","Fluctuating",c(-114.807219, 55.142948)
14433,1997,"0.447","Fluctuating",c(-114.807219, 55.142948)
14433,1998,"0.391","Fluctuating",c(-114.807219, 55.142948)
14433,1999,"0.34","Fluctuating",c(-114.807219, 55.142948)
14433,2000,"0.277","Fluctuating",c(-114.807219, 55.142948)
14433,2001,"0.661","Fluctuating",c(-114.807219, 55.142948)
14433,2002,"0.315","Fluctuating",c(-114.807219, 55.142948)
14433,2003,"0.382","Fluctuating",c(-114.807219, 55.142948)
14433,2004,"0.393","Fluctuating",c(-114.807219, 55.142948)
14433,2005,"0.142","Fluctuating",c(-114.807219, 55.142948)
14433,2006,"0.215","Fluctuating",c(-114.807219, 55.142948)
14433,2007,"0.359","Fluctuating",c(-114.807219, 55.142948)
14433,2008,"0.332","Fluctuating",c(-114.807219, 55.142948)
14433,2009,"0.425","Fluctuating",c(-114.807219, 55.142948)
14433,2010,"0.932","Fluctuating",c(-114.807219, 55.142948)
14433,2011,"0.292","Fluctuating",c(-114.807219, 55.142948)
14433,2012,"0.229","Fluctuating",c(-114.807219, 55.142948)
14435,1970,"0.763","Fluctuating",c(-114.807219, 55.142948)
14435,1971,"0.745","Fluctuating",c(-114.807219, 55.142948)
14435,1972,"0.785","Fluctuating",c(-114.807219, 55.142948)
14435,1973,"0.787","Fluctuating",c(-114.807219, 55.142948)
14435,1974,"0.644","Fluctuating",c(-114.807219, 55.142948)
14435,1975,"0.604","Fluctuating",c(-114.807219, 55.142948)
14435,1976,"0.695","Fluctuating",c(-114.807219, 55.142948)
14435,1977,"0.597","Fluctuating",c(-114.807219, 55.142948)
14435,1978,"0.573","Fluctuating",c(-114.807219, 55.142948)
14435,1979,"0.651","Fluctuating",c(-114.807219, 55.142948)
14435,1980,"0.554","Fluctuating",c(-114.807219, 55.142948)
14435,1981,"0.539","Fluctuating",c(-114.807219, 55.142948)
14435,1982,"0.575","Fluctuating",c(-114.807219, 55.142948)
14435,1983,"0.503","Fluctuating",c(-114.807219, 55.142948)
14435,1984,"0.498","Fluctuating",c(-114.807219, 55.142948)
14435,1985,"0.464","Fluctuating",c(-114.807219, 55.142948)
14435,1986,"0.478","Fluctuating",c(-114.807219, 55.142948)
14435,1987,"0.467","Fluctuating",c(-114.807219, 55.142948)
14435,1988,"0.449","Fluctuating",c(-114.807219, 55.142948)
14435,1989,"0.498","Fluctuating",c(-114.807219, 55.142948)
14435,1990,"0.464","Fluctuating",c(-114.807219, 55.142948)
14435,1991,"0.642","Fluctuating",c(-114.807219, 55.142948)
14435,1992,"0.399","Fluctuating",c(-114.807219, 55.142948)
14435,1993,"0.361","Fluctuating",c(-114.807219, 55.142948)
14435,1994,"0.45","Fluctuating",c(-114.807219, 55.142948)
14435,1995,"0.339","Fluctuating",c(-114.807219, 55.142948)
14435,1996,"0.461","Fluctuating",c(-114.807219, 55.142948)
14435,1997,"0.343","Fluctuating",c(-114.807219, 55.142948)
14435,1998,"0.35","Fluctuating",c(-114.807219, 55.142948)
14435,1999,"0.52","Fluctuating",c(-114.807219, 55.142948)
14435,2000,"0.388","Fluctuating",c(-114.807219, 55.142948)
14435,2001,"0.349","Fluctuating",c(-114.807219, 55.142948)
14435,2002,"0.324","Fluctuating",c(-114.807219, 55.142948)
14435,2003,"0.358","Fluctuating",c(-114.807219, 55.142948)
14435,2004,"0.348","Fluctuating",c(-114.807219, 55.142948)
14435,2005,"0.27","Fluctuating",c(-114.807219, 55.142948)
14435,2006,"0.231","Fluctuating",c(-114.807219, 55.142948)
14435,2007,"0.286","Fluctuating",c(-114.807219, 55.142948)
14435,2008,"0.218","Fluctuating",c(-114.807219, 55.142948)
14435,2009,"0.222","Fluctuating",c(-114.807219, 55.142948)
14435,2010,"0.252","Fluctuating",c(-114.807219, 55.142948)
14435,2011,"0.256","Fluctuating",c(-114.807219, 55.142948)
14435,2012,"0.277","Fluctuating",c(-114.807219, 55.142948)
14464,1970,"0.016","Fluctuating",c(-66.291594, 46.666605)
14464,1971,"0.016","Fluctuating",c(-66.291594, 46.666605)
14464,1972,"0.017","Fluctuating",c(-66.291594, 46.666605)
14464,1973,"0.017","Fluctuating",c(-66.291594, 46.666605)
14464,1974,"0.018","Fluctuating",c(-66.291594, 46.666605)
14464,1975,"0.019","Fluctuating",c(-66.291594, 46.666605)
14464,1976,"0.018","Fluctuating",c(-66.291594, 46.666605)
14464,1977,"0.018","Fluctuating",c(-66.291594, 46.666605)
14464,1978,"0.019","Fluctuating",c(-66.291594, 46.666605)
14464,1979,"0.021","Fluctuating",c(-66.291594, 46.666605)
14464,1980,"0.021","Fluctuating",c(-66.291594, 46.666605)
14464,1981,"0.018","Fluctuating",c(-66.291594, 46.666605)
14464,1982,"0.022","Fluctuating",c(-66.291594, 46.666605)
14464,1983,"0.02","Fluctuating",c(-66.291594, 46.666605)
14464,1984,"0.02","Fluctuating",c(-66.291594, 46.666605)
14464,1985,"0.02","Fluctuating",c(-66.291594, 46.666605)
14464,1986,"0.03","Fluctuating",c(-66.291594, 46.666605)
14464,1987,"0.042","Fluctuating",c(-66.291594, 46.666605)
14464,1988,"0.023","Fluctuating",c(-66.291594, 46.666605)
14464,1989,"0.024","Fluctuating",c(-66.291594, 46.666605)
14464,1990,"0.025","Fluctuating",c(-66.291594, 46.666605)
14464,1991,"0.068","Fluctuating",c(-66.291594, 46.666605)
14464,1992,"0.026","Fluctuating",c(-66.291594, 46.666605)
14464,1993,"0.024","Fluctuating",c(-66.291594, 46.666605)
14464,1994,"0.026","Fluctuating",c(-66.291594, 46.666605)
14464,1995,"0.025","Fluctuating",c(-66.291594, 46.666605)
14464,1996,"0.025","Fluctuating",c(-66.291594, 46.666605)
14464,1997,"0.026","Fluctuating",c(-66.291594, 46.666605)
14464,1998,"0.027","Fluctuating",c(-66.291594, 46.666605)
14464,1999,"0.024","Fluctuating",c(-66.291594, 46.666605)
14464,2000,"0.033","Fluctuating",c(-66.291594, 46.666605)
14464,2001,"0.036","Fluctuating",c(-66.291594, 46.666605)
14464,2002,"0.024","Fluctuating",c(-66.291594, 46.666605)
14464,2003,"0.047","Fluctuating",c(-66.291594, 46.666605)
14464,2004,"0.025","Fluctuating",c(-66.291594, 46.666605)
14464,2005,"0.028","Fluctuating",c(-66.291594, 46.666605)
14464,2006,"0.03","Fluctuating",c(-66.291594, 46.666605)
14464,2007,"0.027","Fluctuating",c(-66.291594, 46.666605)
14464,2008,"0.039","Fluctuating",c(-66.291594, 46.666605)
14464,2009,"0.03","Fluctuating",c(-66.291594, 46.666605)
14464,2010,"0.063","Fluctuating",c(-66.291594, 46.666605)
14464,2011,"0.034","Fluctuating",c(-66.291594, 46.666605)
14464,2012,"0.071","Fluctuating",c(-66.291594, 46.666605)
14464,2013,"0.044","Fluctuating",c(-66.291594, 46.666605)
14464,2014,"0.044","Fluctuating",c(-66.291594, 46.666605)
14468,1970,"14.4","Increasing",c(-97.404876, 55.443204)
14468,1971,"14.9","Increasing",c(-97.404876, 55.443204)
14468,1972,"14.9","Increasing",c(-97.404876, 55.443204)
14468,1973,"14.9","Increasing",c(-97.404876, 55.443204)
14468,1974,"15.4","Increasing",c(-97.404876, 55.443204)
14468,1975,"16","Increasing",c(-97.404876, 55.443204)
14468,1976,"15.2","Increasing",c(-97.404876, 55.443204)
14468,1977,"15.6","Increasing",c(-97.404876, 55.443204)
14468,1978,"15.3","Increasing",c(-97.404876, 55.443204)
14468,1979,"15.7","Increasing",c(-97.404876, 55.443204)
14468,1980,"16.3","Increasing",c(-97.404876, 55.443204)
14468,1981,"16.1","Increasing",c(-97.404876, 55.443204)
14468,1982,"16","Increasing",c(-97.404876, 55.443204)
14468,1983,"16.6","Increasing",c(-97.404876, 55.443204)
14468,1984,"14.7","Increasing",c(-97.404876, 55.443204)
14468,1985,"16.5","Increasing",c(-97.404876, 55.443204)
14468,1986,"16.8","Increasing",c(-97.404876, 55.443204)
14468,1987,"17.7","Increasing",c(-97.404876, 55.443204)
14468,1988,"16.9","Increasing",c(-97.404876, 55.443204)
14468,1989,"17.3","Increasing",c(-97.404876, 55.443204)
14468,1990,"17.4","Increasing",c(-97.404876, 55.443204)
14468,1991,"18.6","Increasing",c(-97.404876, 55.443204)
14468,1992,"17.5","Increasing",c(-97.404876, 55.443204)
14468,1993,"17.5","Increasing",c(-97.404876, 55.443204)
14468,1994,"18.1","Increasing",c(-97.404876, 55.443204)
14468,1995,"18.1","Increasing",c(-97.404876, 55.443204)
14468,1996,"19","Increasing",c(-97.404876, 55.443204)
14468,1997,"18.2","Increasing",c(-97.404876, 55.443204)
14468,1998,"19.7","Increasing",c(-97.404876, 55.443204)
14468,1999,"17.5","Increasing",c(-97.404876, 55.443204)
14468,2000,"19.1","Increasing",c(-97.404876, 55.443204)
14468,2001,"18.9","Increasing",c(-97.404876, 55.443204)
14468,2002,"19.1","Increasing",c(-97.404876, 55.443204)
14468,2003,"18.2","Increasing",c(-97.404876, 55.443204)
14468,2004,"17.3","Increasing",c(-97.404876, 55.443204)
14468,2005,"18.4","Increasing",c(-97.404876, 55.443204)
14468,2006,"19.6","Increasing",c(-97.404876, 55.443204)
14468,2007,"18.9","Increasing",c(-97.404876, 55.443204)
14468,2008,"18.3","Increasing",c(-97.404876, 55.443204)
14468,2009,"21.3","Increasing",c(-97.404876, 55.443204)
14468,2010,"21.2","Increasing",c(-97.404876, 55.443204)
14468,2011,"19.5","Increasing",c(-97.404876, 55.443204)
14468,2012,"21.1","Increasing",c(-97.404876, 55.443204)
14468,2013,"19.7","Increasing",c(-97.404876, 55.443204)
14468,2014,"20.6","Increasing",c(-97.404876, 55.443204)
14507,1970,"0.05","Fluctuating",c(-66.291594, 46.666605)
14507,1971,"0.054","Fluctuating",c(-66.291594, 46.666605)
14507,1972,"0.058","Fluctuating",c(-66.291594, 46.666605)
14507,1973,"0.056","Fluctuating",c(-66.291594, 46.666605)
14507,1974,"0.057","Fluctuating",c(-66.291594, 46.666605)
14507,1975,"0.06","Fluctuating",c(-66.291594, 46.666605)
14507,1976,"0.062","Fluctuating",c(-66.291594, 46.666605)
14507,1977,"0.063","Fluctuating",c(-66.291594, 46.666605)
14507,1978,"0.065","Fluctuating",c(-66.291594, 46.666605)
14507,1979,"0.071","Fluctuating",c(-66.291594, 46.666605)
14507,1980,"0.073","Fluctuating",c(-66.291594, 46.666605)
14507,1981,"0.083","Fluctuating",c(-66.291594, 46.666605)
14507,1982,"0.092","Fluctuating",c(-66.291594, 46.666605)
14507,1983,"0.092","Fluctuating",c(-66.291594, 46.666605)
14507,1984,"0.087","Fluctuating",c(-66.291594, 46.666605)
14507,1985,"0.094","Fluctuating",c(-66.291594, 46.666605)
14507,1986,"0.101","Fluctuating",c(-66.291594, 46.666605)
14507,1987,"0.122","Fluctuating",c(-66.291594, 46.666605)
14507,1988,"0.116","Fluctuating",c(-66.291594, 46.666605)
14507,1989,"0.121","Fluctuating",c(-66.291594, 46.666605)
14507,1990,"0.119","Fluctuating",c(-66.291594, 46.666605)
14507,1991,"0.123","Fluctuating",c(-66.291594, 46.666605)
14507,1992,"0.135","Fluctuating",c(-66.291594, 46.666605)
14507,1993,"0.123","Fluctuating",c(-66.291594, 46.666605)
14507,1994,"0.137","Fluctuating",c(-66.291594, 46.666605)
14507,1995,"0.132","Fluctuating",c(-66.291594, 46.666605)
14507,1996,"0.15","Fluctuating",c(-66.291594, 46.666605)
14507,1997,"0.146","Fluctuating",c(-66.291594, 46.666605)
14507,1998,"0.149","Fluctuating",c(-66.291594, 46.666605)
14507,1999,"0.158","Fluctuating",c(-66.291594, 46.666605)
14507,2000,"0.159","Fluctuating",c(-66.291594, 46.666605)
14507,2001,"0.194","Fluctuating",c(-66.291594, 46.666605)
14507,2002,"0.178","Fluctuating",c(-66.291594, 46.666605)
14507,2003,"0.197","Fluctuating",c(-66.291594, 46.666605)
14507,2004,"0.229","Fluctuating",c(-66.291594, 46.666605)
14507,2005,"0.215","Fluctuating",c(-66.291594, 46.666605)
14507,2006,"0.223","Fluctuating",c(-66.291594, 46.666605)
14507,2007,"0.228","Fluctuating",c(-66.291594, 46.666605)
14507,2008,"0.241","Fluctuating",c(-66.291594, 46.666605)
14507,2009,"0.239","Fluctuating",c(-66.291594, 46.666605)
14507,2010,"0.235","Fluctuating",c(-66.291594, 46.666605)
14507,2011,"0.239","Fluctuating",c(-66.291594, 46.666605)
14507,2012,"0.262","Fluctuating",c(-66.291594, 46.666605)
14507,2013,"0.28","Fluctuating",c(-66.291594, 46.666605)
14507,2014,"0.282","Fluctuating",c(-66.291594, 46.666605)
14570,1970,"0.077","Fluctuating",c(-62.735984, 45.290147)
14570,1971,"0.077","Fluctuating",c(-62.735984, 45.290147)
14570,1972,"0.078","Fluctuating",c(-62.735984, 45.290147)
14570,1973,"0.083","Fluctuating",c(-62.735984, 45.290147)
14570,1974,"0.079","Fluctuating",c(-62.735984, 45.290147)
14570,1975,"0.085","Fluctuating",c(-62.735984, 45.290147)
14570,1976,"0.084","Fluctuating",c(-62.735984, 45.290147)
14570,1977,"0.083","Fluctuating",c(-62.735984, 45.290147)
14570,1978,"0.082","Fluctuating",c(-62.735984, 45.290147)
14570,1979,"0.085","Fluctuating",c(-62.735984, 45.290147)
14570,1980,"0.086","Fluctuating",c(-62.735984, 45.290147)
14570,1981,"0.089","Fluctuating",c(-62.735984, 45.290147)
14570,1982,"0.088","Fluctuating",c(-62.735984, 45.290147)
14570,1983,"0.09","Fluctuating",c(-62.735984, 45.290147)
14570,1984,"0.097","Fluctuating",c(-62.735984, 45.290147)
14570,1985,"0.092","Fluctuating",c(-62.735984, 45.290147)
14570,1986,"0.092","Fluctuating",c(-62.735984, 45.290147)
14570,1987,"0.095","Fluctuating",c(-62.735984, 45.290147)
14570,1988,"0.096","Fluctuating",c(-62.735984, 45.290147)
14570,1989,"0.097","Fluctuating",c(-62.735984, 45.290147)
14570,1990,"0.096","Fluctuating",c(-62.735984, 45.290147)
14570,1991,"0.099","Fluctuating",c(-62.735984, 45.290147)
14570,1992,"0.102","Fluctuating",c(-62.735984, 45.290147)
14570,1993,"0.108","Fluctuating",c(-62.735984, 45.290147)
14570,1994,"0.102","Fluctuating",c(-62.735984, 45.290147)
14570,1995,"0.107","Fluctuating",c(-62.735984, 45.290147)
14570,1996,"0.103","Fluctuating",c(-62.735984, 45.290147)
14570,1997,"0.116","Fluctuating",c(-62.735984, 45.290147)
14570,1998,"0.105","Fluctuating",c(-62.735984, 45.290147)
14570,1999,"0.106","Fluctuating",c(-62.735984, 45.290147)
14570,2000,"0.11","Fluctuating",c(-62.735984, 45.290147)
14570,2001,"0.116","Fluctuating",c(-62.735984, 45.290147)
14570,2002,"0.121","Fluctuating",c(-62.735984, 45.290147)
14570,2003,"0.115","Fluctuating",c(-62.735984, 45.290147)
14570,2004,"0.108","Fluctuating",c(-62.735984, 45.290147)
14570,2005,"0.118","Fluctuating",c(-62.735984, 45.290147)
14570,2006,"0.116","Fluctuating",c(-62.735984, 45.290147)
14570,2007,"0.124","Fluctuating",c(-62.735984, 45.290147)
14570,2008,"0.119","Fluctuating",c(-62.735984, 45.290147)
14570,2009,"0.118","Fluctuating",c(-62.735984, 45.290147)
14570,2010,"0.121","Fluctuating",c(-62.735984, 45.290147)
14570,2011,"0.125","Fluctuating",c(-62.735984, 45.290147)
14570,2012,"0.123","Fluctuating",c(-62.735984, 45.290147)
14570,2013,"0.129","Fluctuating",c(-62.735984, 45.290147)
14570,2014,"0.13","Fluctuating",c(-62.735984, 45.290147)
14624,1974,"0.449","Fluctuating",c(-120.52011, 64.407745)
14624,1975,"0.473","Fluctuating",c(-120.52011, 64.407745)
14624,1976,"0.48","Fluctuating",c(-120.52011, 64.407745)
14624,1977,"0.507","Fluctuating",c(-120.52011, 64.407745)
14624,1978,"0.526","Fluctuating",c(-120.52011, 64.407745)
14624,1979,"0.547","Fluctuating",c(-120.52011, 64.407745)
14624,1980,"0.562","Fluctuating",c(-120.52011, 64.407745)
14624,1981,"0.588","Fluctuating",c(-120.52011, 64.407745)
14624,1982,"0.605","Fluctuating",c(-120.52011, 64.407745)
14624,1983,"0.634","Fluctuating",c(-120.52011, 64.407745)
14624,1984,"0.664","Fluctuating",c(-120.52011, 64.407745)
14624,1985,"0.678","Fluctuating",c(-120.52011, 64.407745)
14624,1986,"0.707","Fluctuating",c(-120.52011, 64.407745)
14624,1987,"0.717","Fluctuating",c(-120.52011, 64.407745)
14624,1988,"0.812","Fluctuating",c(-120.52011, 64.407745)
14624,1989,"0.794","Fluctuating",c(-120.52011, 64.407745)
14624,1990,"0.838","Fluctuating",c(-120.52011, 64.407745)
14624,1991,"0.815","Fluctuating",c(-120.52011, 64.407745)
14624,1992,"0.89","Fluctuating",c(-120.52011, 64.407745)
14624,1993,"0.858","Fluctuating",c(-120.52011, 64.407745)
14624,1994,"0.92","Fluctuating",c(-120.52011, 64.407745)
14624,1995,"0.979","Fluctuating",c(-120.52011, 64.407745)
14624,1996,"1.01","Fluctuating",c(-120.52011, 64.407745)
14624,1997,"1.04","Fluctuating",c(-120.52011, 64.407745)
14624,1998,"1.03","Fluctuating",c(-120.52011, 64.407745)
14624,1999,"1.1","Fluctuating",c(-120.52011, 64.407745)
14624,2000,"1.21","Fluctuating",c(-120.52011, 64.407745)
14624,2001,"1.14","Fluctuating",c(-120.52011, 64.407745)
14624,2002,"1.19","Fluctuating",c(-120.52011, 64.407745)
14624,2003,"1.28","Fluctuating",c(-120.52011, 64.407745)
14624,2004,"1.31","Fluctuating",c(-120.52011, 64.407745)
14624,2005,"1.43","Fluctuating",c(-120.52011, 64.407745)
14624,2006,"1.45","Fluctuating",c(-120.52011, 64.407745)
14624,2007,"1.48","Fluctuating",c(-120.52011, 64.407745)
14624,2008,"1.57","Fluctuating",c(-120.52011, 64.407745)
14624,2009,"1.53","Fluctuating",c(-120.52011, 64.407745)
14624,2010,"1.65","Fluctuating",c(-120.52011, 64.407745)
14624,2011,"1.85","Fluctuating",c(-120.52011, 64.407745)
14624,2012,"1.72","Fluctuating",c(-120.52011, 64.407745)
14624,2013,"1.86","Fluctuating",c(-120.52011, 64.407745)
14624,2014,"1.85","Fluctuating",c(-120.52011, 64.407745)
14638,1973,"7.49","Decreasing",c(-136.036766, 63.748366)
14638,1974,"7.26","Decreasing",c(-136.036766, 63.748366)
14638,1975,"6.94","Decreasing",c(-136.036766, 63.748366)
14638,1976,"6.82","Decreasing",c(-136.036766, 63.748366)
14638,1977,"6.52","Decreasing",c(-136.036766, 63.748366)
14638,1978,"6.22","Decreasing",c(-136.036766, 63.748366)
14638,1979,"5.94","Decreasing",c(-136.036766, 63.748366)
14638,1980,"5.74","Decreasing",c(-136.036766, 63.748366)
14638,1981,"5.53","Decreasing",c(-136.036766, 63.748366)
14638,1982,"5.36","Decreasing",c(-136.036766, 63.748366)
14638,1983,"5.13","Decreasing",c(-136.036766, 63.748366)
14638,1984,"4.87","Decreasing",c(-136.036766, 63.748366)
14638,1985,"4.68","Decreasing",c(-136.036766, 63.748366)
14638,1986,"4.23","Decreasing",c(-136.036766, 63.748366)
14638,1987,"4.39","Decreasing",c(-136.036766, 63.748366)
14638,1988,"4.09","Decreasing",c(-136.036766, 63.748366)
14638,1989,"4.1","Decreasing",c(-136.036766, 63.748366)
14638,1990,"3.73","Decreasing",c(-136.036766, 63.748366)
14638,1991,"3.5","Decreasing",c(-136.036766, 63.748366)
14638,1992,"3.56","Decreasing",c(-136.036766, 63.748366)
